RAW_VALUE_t_1,RAW_VALUE_t_2,RAW_VALUE_t_3,RAW_VALUE_t_4,RAW_VALUE_t_5,RAW_VALUE_t_6,RAW_VALUE_t_7,RAW_VALUE_t_8,RAW_VALUE_t_9,RAW_VALUE_t_10,RAW_VALUE_t_11,RAW_VALUE_t_12,RAW_VALUE_t_13,RAW_VALUE_t_14,RAW_VALUE_t_15,RAW_VALUE_t_16,RAW_VALUE_t_17
0.5773655200938613,0.9328523639749855,0.6407292063013115,0.5902430647436913,0.9034144852103281,0.6437895676663845,0.48553836402027356,0.8011716265017059,0.5530549026941124,0.6991764188450165,0.5927383460664722,0.9295038413267345,0.5689504391748487,0.9088792323554937,0.8775554385250813,0.9460898514632928,0.835513018640665
0.5759714224961457,0.92718703928183,0.6399376940019894,0.5884147811829686,0.8982604400261937,0.6425040774526489,0.4831639444344691,0.7992600026283502,0.5513279013741832,0.6965607195601493,0.5883395457246061,0.9238774437695995,0.5683150558825576,0.9070641964446489,0.871514693954508,0.9387058498971148,0.832619467060957
0.5738802760995726,0.9249209094045677,0.6391461817026672,0.5873178110465351,0.9000531513945884,0.6403348127169703,0.48468600827152325,0.8003667322392404,0.5520187019021549,0.6974326193217718,0.5920052126761612,0.9272073525279039,0.5685268503133213,0.9069507567002213,0.8801913997922406,0.9448005813485634,0.8344796073621978
0.570395032105284,0.9181225197727811,0.6324183271584287,0.5869521543343906,0.8946750172894047,0.6388082930881596,0.48334659209491565,0.8004673440220487,0.5556108646476074,0.7044950073909132,0.5912720792858502,0.9260591081284886,0.567397280015915,0.9100136297997716,0.8796422411949156,0.9442145494782317,0.8334461960837308
0.572486178501857,0.9215217145886744,0.6351886202060564,0.586586497622246,0.8956834174341266,0.6388082930881596,0.48322482698795133,0.798253884800268,0.5505680207934144,0.6974326193217718,0.5905389458955392,0.9249108637290733,0.5657029245698056,0.9043416425783819,0.8730523380270176,0.9474963279520885,0.8282791396913952
0.5759714224961457,0.928320104220461,0.6407292063013115,0.5917056915922694,0.9047590187366241,0.6474853520308738,0.49101779383366856,0.8121383108277999,0.5588576271290743,0.7065875668188071,0.5964040130180275,0.9329485745249806,0.5745982906618804,0.9198828875649899,0.8902959179830173,0.9568728378773937,0.8386132524760664
0.564818641714422,0.9090580002637322,0.6283024632019533,0.5813210409673648,0.88638372721058,0.6349518224469531,0.48048511208125383,0.7951349195332139,0.5488410194734852,0.694293780179931,0.5878263523513885,0.92020306169147,0.5657029245698056,0.9119421054550442,0.8779947654029411,0.9406983582562422,0.8278657751800081
0.5710920809041417,0.9181225197727811,0.6359801325053784,0.5862208409101015,0.8950111506709786,0.6408168715471212,0.4857210116807201,0.8023789678954043,0.5531239827469094,0.6983045190833942,0.591052139268757,0.9260591081284886,0.5696564206107276,0.9119421054550442,0.8837060148151195,0.946207057837359,0.8328261493166506
0.5933976424675891,0.9555136627476074,0.6541849153897888,0.6034067063808942,0.921229554433749,0.6537521168228342,0.4925398576707227,0.8100254633888275,0.5588576271290743,0.7074594665804295,0.5971371464083385,0.9352450633238113,0.5781281978412751,0.9221516824535458,0.8880992835937181,0.9545287103960675,0.8448137201468691
0.5892153496744427,0.9521144679317142,0.6510188661925,0.601212766108027,0.9178682206180091,0.6521452540556648,0.49126132404759715,0.8096230162575948,0.5595484276570459,0.7083313663420521,0.5978702797986496,0.9363933077232269,0.5760102535336382,0.9187484901207118,0.8902959179830173,0.9592169653587199,0.8427468975899349
0.5850330568812964,0.9407838185454032,0.646269792396567,0.5968248855622927,0.910025108381283,0.6455571167102707,0.4885824916943819,0.8061016038593077,0.5540911034860698,0.7029255878199929,0.5920052126761612,0.9295038413267345,0.5724803463542435,0.9187484901207118,0.8835961830956542,0.9486683916927517,0.836546429919132
0.5906094472721581,0.950981402993083,0.6510188661925,0.600481452683738,0.9167477760127625,0.6505383912884954,0.49120044149411507,0.8078120041670471,0.5560253449643904,0.7047565773194,0.5971371464083385,0.9352450633238113,0.5760102535336382,0.9176140926764339,0.8813995487063551,0.9521845829147412,0.843780308868402
0.5843360080824387,0.939650753606772,0.6454782800972448,0.5946309452894256,0.9055433299602965,0.6443519696348936,0.4852339512528628,0.7992600026283502,0.5509134210574002,0.6964735295839871,0.5889993657758861,0.9243367415293654,0.5703624020466067,0.9099001900553437,0.8743703186605973,0.9408155646303086,0.8334461960837308
0.5836389592835808,0.9407838185454032,0.6431037431992782,0.5946309452894256,0.9089046637760365,0.6452357441568367,0.48559924657375575,0.7994612261939665,0.5535384630636925,0.7016177381775593,0.5905389458955392,0.9260591081284886,0.5696564206107276,0.9080851541444991,0.8804110632311702,0.9474963279520885,0.8344796073621978
0.5836389592835808,0.9373846237295097,0.6438952554986004,0.5938996318651365,0.9066637745655431,0.6438699108047429,0.48553836402027356,0.8002661204564321,0.5511897412685888,0.69969955870199,0.5927383460664722,0.9283555969273191,0.568103261451794,0.9064969977225099,0.8773357750861512,0.9474963279520885,0.8333428549558839
0.588518300875585,0.9475822081771896,0.6518103784918222,0.600481452683738,0.9145068868022694,0.6497349599049108,0.491931032135901,0.8121383108277999,0.5581668266011026,0.7074594665804295,0.5986034131889606,0.9363933077232269,0.5760102535336382,0.9221516824535458,0.8870009663990682,0.9557007741367306,0.8427468975899349
0.578062568892719,0.928320104220461,0.6399376940019894,0.5924370050165585,0.9007254181577361,0.6396920676101027,0.48383365252277294,0.7999642851080074,0.5512588213213859,0.6970838594171228,0.5876797256733262,0.9206623594512364,0.5655617282826297,0.9088792323554937,0.8753588041357818,0.9403467391340432,0.8282791396913952
0.5745773248984304,0.9237878444659366,0.6351886202060564,0.5902430647436913,0.8984845289472431,0.6386476068114426,0.48237247123920096,0.798253884800268,0.5502917005822257,0.6973454293456095,0.5900257525223214,0.9236477948897162,0.568738644744085,0.9099001900553437,0.8716245256739732,0.9432768984857011,0.8316893969103365
0.580153715289292,0.9317192990363542,0.641520718600634,0.5931683184408475,0.9037506185919021,0.6443519696348936,0.48699954530384565,0.8014734618501306,0.5524331822189378,0.7002226985589635,0.590319005878446,0.9258294592486054,0.5703624020466067,0.9130765028993221,0.878104597122406,0.9474963279520885,0.8344796073621978
0.580153715289292,0.9339854289136165,0.642312230899956,0.5924370050165585,0.90778421917079,0.6441109402198183,0.4866951325364347,0.8032844739406781,0.5532621428525039,0.6999611286304767,0.5934714794567832,0.9306520857261501,0.5710683834824856,0.9106942682663384,0.8768964482082915,0.9486683916927517,0.8375798411975994
0.5696979833064261,0.9181225197727811,0.6328140833080896,0.5840269006372344,0.8938907060657321,0.6390493225032349,0.4823115886857188,0.7950343077504056,0.5491173396846738,0.6961247696793381,0.5872398456391394,0.9179065728926394,0.5652087375646903,0.9041147630895264,0.8728326745880877,0.942808072989436,0.8277624340521617
